"","X","group","subject","item","region","measure","sort","condition","skips","rawdata","nozero","ambiguity","continuation","trimmed_nozero"
"541",1082,-0.5,"L1 23",28,"disamb","fp","disamb fp",6,0,307,307,0.5,-0.5,307
"542",1084,-0.5,"L1 23",25,"disamb","fp","disamb fp",7,0,182,182,-0.5,0.5,182
"543",1086,-0.5,"L1 23",46,"disamb","fp","disamb fp",8,0,191,191,0.5,0.5,191
"544",1088,-0.5,"L1 23",43,"disamb","fp","disamb fp",5,0,143,143,-0.5,-0.5,143
"545",1090,-0.5,"L1 23",39,"disamb","fp","disamb fp",5,0,214,214,-0.5,-0.5,214
"546",1092,-0.5,"L1 23",27,"disamb","fp","disamb fp",5,0,126,126,-0.5,-0.5,126
"547",1094,-0.5,"L1 23",44,"disamb","fp","disamb fp",6,0,427,427,0.5,-0.5,427
"548",1096,-0.5,"L1 23",40,"disamb","fp","disamb fp",6,0,156,156,0.5,-0.5,156
"549",1098,-0.5,"L1 23",48,"disamb","fp","disamb fp",6,0,133,133,0.5,-0.5,133
"550",1100,-0.5,"L1 23",36,"disamb","fp","disamb fp",6,0,171,171,0.5,-0.5,171
"551",1102,-0.5,"L1 23",45,"disamb","fp","disamb fp",7,0,171,171,-0.5,0.5,171
"552",1104,-0.5,"L1 23",37,"disamb","fp","disamb fp",7,0,227,227,-0.5,0.5,227
"553",1106,-0.5,"L1 24",42,"disamb","fp","disamb fp",7,0,747,747,-0.5,0.5,747
"554",1108,-0.5,"L1 24",43,"disamb","fp","disamb fp",8,0,331,331,0.5,0.5,331
"555",1110,-0.5,"L1 24",33,"disamb","fp","disamb fp",6,0,486,486,0.5,-0.5,486
"556",1112,-0.5,"L1 24",41,"disamb","fp","disamb fp",6,0,471,471,0.5,-0.5,471
"557",1114,-0.5,"L1 24",45,"disamb","fp","disamb fp",6,0,242,242,0.5,-0.5,242
"558",1116,-0.5,"L1 24",44,"disamb","fp","disamb fp",5,0,378,378,-0.5,-0.5,378
"559",1118,-0.5,"L1 24",47,"disamb","fp","disamb fp",8,0,406,406,0.5,0.5,406
"560",1120,-0.5,"L1 24",38,"disamb","fp","disamb fp",7,0,526,526,-0.5,0.5,526
"561",1122,-0.5,"L1 24",28,"disamb","fp","disamb fp",5,0,513,513,-0.5,-0.5,513
"562",1124,-0.5,"L1 24",27,"disamb","fp","disamb fp",8,0,475,475,0.5,0.5,475
"563",1126,-0.5,"L1 24",31,"disamb","fp","disamb fp",8,0,250,250,0.5,0.5,250
"564",1128,-0.5,"L1 24",32,"disamb","fp","disamb fp",5,0,353,353,-0.5,-0.5,353
"565",1130,-0.5,"L1 24",30,"disamb","fp","disamb fp",7,0,480,480,-0.5,0.5,480
"566",1132,-0.5,"L1 24",46,"disamb","fp","disamb fp",7,0,267,267,-0.5,0.5,267
"567",1134,-0.5,"L1 24",35,"disamb","fp","disamb fp",8,0,496,496,0.5,0.5,496
"568",1136,-0.5,"L1 24",37,"disamb","fp","disamb fp",6,0,405,405,0.5,-0.5,405
"569",1138,-0.5,"L1 24",25,"disamb","fp","disamb fp",6,0,349,349,0.5,-0.5,349
"570",1140,-0.5,"L1 24",29,"disamb","fp","disamb fp",6,0,247,247,0.5,-0.5,247
"571",1142,-0.5,"L1 24",34,"disamb","fp","disamb fp",7,0,625,625,-0.5,0.5,625
"572",1144,-0.5,"L1 24",40,"disamb","fp","disamb fp",5,0,516,516,-0.5,-0.5,516
"573",1146,-0.5,"L1 24",39,"disamb","fp","disamb fp",8,0,220,220,0.5,0.5,220
"574",1148,-0.5,"L1 24",36,"disamb","fp","disamb fp",5,0,658,658,-0.5,-0.5,658
"575",1150,-0.5,"L1 24",48,"disamb","fp","disamb fp",5,0,532,532,-0.5,-0.5,532
"576",1152,-0.5,"L1 24",26,"disamb","fp","disamb fp",7,0,614,614,-0.5,0.5,614
"577",1154,-0.5,"L1 25",48,"disamb","fp","disamb fp",6,1,0,NA,0.5,-0.5,NA
"578",1156,-0.5,"L1 25",28,"disamb","fp","disamb fp",6,0,390,390,0.5,-0.5,390
"579",1158,-0.5,"L1 25",46,"disamb","fp","disamb fp",8,1,0,NA,0.5,0.5,NA
"580",1160,-0.5,"L1 25",27,"disamb","fp","disamb fp",5,0,316,316,-0.5,-0.5,316
"581",1162,-0.5,"L1 25",25,"disamb","fp","disamb fp",7,0,205,205,-0.5,0.5,205
"582",1164,-0.5,"L1 25",43,"disamb","fp","disamb fp",5,0,211,211,-0.5,-0.5,211
"583",1166,-0.5,"L1 25",34,"disamb","fp","disamb fp",8,0,259,259,0.5,0.5,259
"584",1168,-0.5,"L1 25",36,"disamb","fp","disamb fp",6,0,270,270,0.5,-0.5,270
"585",1170,-0.5,"L1 25",31,"disamb","fp","disamb fp",5,0,131,131,-0.5,-0.5,131
"586",1172,-0.5,"L1 25",37,"disamb","fp","disamb fp",7,0,257,257,-0.5,0.5,257
"587",1174,-0.5,"L1 25",30,"disamb","fp","disamb fp",8,0,809,809,0.5,0.5,809
"588",1176,-0.5,"L1 25",45,"disamb","fp","disamb fp",7,0,239,239,-0.5,0.5,239
"589",1178,-0.5,"L1 25",38,"disamb","fp","disamb fp",8,1,0,NA,0.5,0.5,NA
"590",1180,-0.5,"L1 25",40,"disamb","fp","disamb fp",6,0,134,134,0.5,-0.5,134
"591",1182,-0.5,"L1 25",32,"disamb","fp","disamb fp",6,0,186,186,0.5,-0.5,186
"592",1184,-0.5,"L1 25",47,"disamb","fp","disamb fp",5,0,434,434,-0.5,-0.5,434
"593",1186,-0.5,"L1 25",41,"disamb","fp","disamb fp",7,1,0,NA,-0.5,0.5,NA
"594",1188,-0.5,"L1 25",33,"disamb","fp","disamb fp",7,0,478,478,-0.5,0.5,478
"595",1190,-0.5,"L1 25",26,"disamb","fp","disamb fp",8,0,309,309,0.5,0.5,309
"596",1192,-0.5,"L1 25",35,"disamb","fp","disamb fp",5,0,189,189,-0.5,-0.5,189
"597",1194,-0.5,"L1 25",42,"disamb","fp","disamb fp",8,0,263,263,0.5,0.5,263
"598",1196,-0.5,"L1 25",44,"disamb","fp","disamb fp",6,0,468,468,0.5,-0.5,468
"599",1198,-0.5,"L1 25",29,"disamb","fp","disamb fp",7,0,301,301,-0.5,0.5,301
"600",1200,-0.5,"L1 25",39,"disamb","fp","disamb fp",5,0,152,152,-0.5,-0.5,152
"601",1201,-0.5,"L1 26",27,"disamb","fp","disamb fp",6,0,469,469,0.5,-0.5,469
"602",1203,-0.5,"L1 26",33,"disamb","fp","disamb fp",8,1,0,NA,0.5,0.5,NA
"603",1205,-0.5,"L1 26",30,"disamb","fp","disamb fp",5,1,0,NA,-0.5,-0.5,NA
"604",1207,-0.5,"L1 26",42,"disamb","fp","disamb fp",5,0,540,540,-0.5,-0.5,540
"605",1209,-0.5,"L1 26",46,"disamb","fp","disamb fp",5,1,0,NA,-0.5,-0.5,NA
"606",1211,-0.5,"L1 26",29,"disamb","fp","disamb fp",8,0,342,342,0.5,0.5,342
"607",1213,-0.5,"L1 26",28,"disamb","fp","disamb fp",7,0,257,257,-0.5,0.5,257
"608",1215,-0.5,"L1 26",31,"disamb","fp","disamb fp",6,0,372,372,0.5,-0.5,372
"609",1217,-0.5,"L1 26",34,"disamb","fp","disamb fp",5,0,178,178,-0.5,-0.5,178
"610",1219,-0.5,"L1 26",43,"disamb","fp","disamb fp",6,0,308,308,0.5,-0.5,308
"611",1221,-0.5,"L1 26",26,"disamb","fp","disamb fp",5,0,556,556,-0.5,-0.5,556
"612",1223,-0.5,"L1 26",40,"disamb","fp","disamb fp",7,1,0,NA,-0.5,0.5,NA
"613",1225,-0.5,"L1 26",32,"disamb","fp","disamb fp",7,0,362,362,-0.5,0.5,362
"614",1227,-0.5,"L1 26",35,"disamb","fp","disamb fp",6,0,217,217,0.5,-0.5,217
"615",1229,-0.5,"L1 26",39,"disamb","fp","disamb fp",6,0,350,350,0.5,-0.5,350
"616",1231,-0.5,"L1 26",45,"disamb","fp","disamb fp",8,0,389,389,0.5,0.5,389
"617",1233,-0.5,"L1 26",37,"disamb","fp","disamb fp",8,0,180,180,0.5,0.5,180
"618",1235,-0.5,"L1 26",36,"disamb","fp","disamb fp",7,0,228,228,-0.5,0.5,228
"619",1237,-0.5,"L1 26",47,"disamb","fp","disamb fp",6,0,349,349,0.5,-0.5,349
"620",1239,-0.5,"L1 26",25,"disamb","fp","disamb fp",8,0,248,248,0.5,0.5,248
"621",1241,-0.5,"L1 26",38,"disamb","fp","disamb fp",5,0,566,566,-0.5,-0.5,566
"622",1243,-0.5,"L1 26",44,"disamb","fp","disamb fp",7,0,807,807,-0.5,0.5,807
"623",1245,-0.5,"L1 26",41,"disamb","fp","disamb fp",8,0,158,158,0.5,0.5,158
"624",1247,-0.5,"L1 26",48,"disamb","fp","disamb fp",7,0,220,220,-0.5,0.5,220
"625",1249,-0.5,"L1 27",34,"disamb","fp","disamb fp",6,0,132,132,0.5,-0.5,132
"626",1251,-0.5,"L1 27",28,"disamb","fp","disamb fp",8,0,203,203,0.5,0.5,203
"627",1253,-0.5,"L1 27",36,"disamb","fp","disamb fp",8,0,226,226,0.5,0.5,226
"628",1255,-0.5,"L1 27",25,"disamb","fp","disamb fp",5,0,152,152,-0.5,-0.5,152
"629",1257,-0.5,"L1 27",40,"disamb","fp","disamb fp",8,0,239,239,0.5,0.5,239
"630",1259,-0.5,"L1 27",33,"disamb","fp","disamb fp",5,0,516,516,-0.5,-0.5,516
"631",1261,-0.5,"L1 27",37,"disamb","fp","disamb fp",5,0,194,194,-0.5,-0.5,194
"632",1263,-0.5,"L1 27",48,"disamb","fp","disamb fp",8,0,270,270,0.5,0.5,270
"633",1265,-0.5,"L1 27",31,"disamb","fp","disamb fp",7,0,214,214,-0.5,0.5,214
"634",1267,-0.5,"L1 27",35,"disamb","fp","disamb fp",7,0,147,147,-0.5,0.5,147
"635",1269,-0.5,"L1 27",32,"disamb","fp","disamb fp",8,0,400,400,0.5,0.5,400
"636",1271,-0.5,"L1 27",47,"disamb","fp","disamb fp",7,0,246,246,-0.5,0.5,246
"637",1273,-0.5,"L1 27",27,"disamb","fp","disamb fp",7,0,406,406,-0.5,0.5,406
"638",1275,-0.5,"L1 27",30,"disamb","fp","disamb fp",6,0,200,200,0.5,-0.5,200
"639",1277,-0.5,"L1 27",45,"disamb","fp","disamb fp",5,0,304,304,-0.5,-0.5,304
"640",1279,-0.5,"L1 27",43,"disamb","fp","disamb fp",7,0,310,310,-0.5,0.5,310
"641",1281,-0.5,"L1 27",46,"disamb","fp","disamb fp",6,0,137,137,0.5,-0.5,137
"642",1283,-0.5,"L1 27",42,"disamb","fp","disamb fp",6,0,471,471,0.5,-0.5,471
"643",1285,-0.5,"L1 27",39,"disamb","fp","disamb fp",7,0,392,392,-0.5,0.5,392
"644",1287,-0.5,"L1 27",29,"disamb","fp","disamb fp",5,0,221,221,-0.5,-0.5,221
"645",1289,-0.5,"L1 27",38,"disamb","fp","disamb fp",6,0,306,306,0.5,-0.5,306
"646",1291,-0.5,"L1 27",44,"disamb","fp","disamb fp",8,0,193,193,0.5,0.5,193
"647",1293,-0.5,"L1 27",41,"disamb","fp","disamb fp",5,0,441,441,-0.5,-0.5,441
"648",1295,-0.5,"L1 27",26,"disamb","fp","disamb fp",6,0,256,256,0.5,-0.5,256
"649",1297,-0.5,"L1 28",39,"disamb","fp","disamb fp",8,0,216,216,0.5,0.5,216
"650",1299,-0.5,"L1 28",37,"disamb","fp","disamb fp",6,0,158,158,0.5,-0.5,158
"651",1301,-0.5,"L1 28",25,"disamb","fp","disamb fp",6,0,238,238,0.5,-0.5,238
"652",1303,-0.5,"L1 28",28,"disamb","fp","disamb fp",5,0,134,134,-0.5,-0.5,134
"653",1305,-0.5,"L1 28",36,"disamb","fp","disamb fp",5,0,318,318,-0.5,-0.5,318
"654",1307,-0.5,"L1 28",42,"disamb","fp","disamb fp",7,0,190,190,-0.5,0.5,190
"655",1309,-0.5,"L1 28",30,"disamb","fp","disamb fp",7,0,214,214,-0.5,0.5,214
"656",1311,-0.5,"L1 28",41,"disamb","fp","disamb fp",6,0,346,346,0.5,-0.5,346
"657",1313,-0.5,"L1 28",32,"disamb","fp","disamb fp",5,0,202,202,-0.5,-0.5,202
"658",1315,-0.5,"L1 28",35,"disamb","fp","disamb fp",8,0,210,210,0.5,0.5,210
"659",1317,-0.5,"L1 28",46,"disamb","fp","disamb fp",7,1,0,NA,-0.5,0.5,NA
"660",1319,-0.5,"L1 28",40,"disamb","fp","disamb fp",5,0,124,124,-0.5,-0.5,124
"661",1321,-0.5,"L1 28",31,"disamb","fp","disamb fp",8,0,210,210,0.5,0.5,210
"662",1323,-0.5,"L1 28",48,"disamb","fp","disamb fp",5,1,0,NA,-0.5,-0.5,NA
"663",1325,-0.5,"L1 28",34,"disamb","fp","disamb fp",7,0,196,196,-0.5,0.5,196
"664",1327,-0.5,"L1 28",44,"disamb","fp","disamb fp",5,0,134,134,-0.5,-0.5,134
"665",1329,-0.5,"L1 28",38,"disamb","fp","disamb fp",7,0,730,730,-0.5,0.5,NA
"666",1331,-0.5,"L1 28",45,"disamb","fp","disamb fp",6,0,190,190,0.5,-0.5,190
"667",1333,-0.5,"L1 28",43,"disamb","fp","disamb fp",8,0,370,370,0.5,0.5,370
"668",1335,-0.5,"L1 28",29,"disamb","fp","disamb fp",6,0,254,254,0.5,-0.5,254
"669",1337,-0.5,"L1 28",27,"disamb","fp","disamb fp",8,0,254,254,0.5,0.5,254
"670",1339,-0.5,"L1 28",26,"disamb","fp","disamb fp",7,0,286,286,-0.5,0.5,286
"671",1341,-0.5,"L1 28",47,"disamb","fp","disamb fp",8,0,408,408,0.5,0.5,408
"672",1343,-0.5,"L1 28",33,"disamb","fp","disamb fp",6,0,154,154,0.5,-0.5,154
"673",1346,-0.5,"L1 29",40,"disamb","fp","disamb fp",6,0,160,160,0.5,-0.5,160
"674",1348,-0.5,"L1 29",34,"disamb","fp","disamb fp",8,0,886,886,0.5,0.5,886
"675",1350,-0.5,"L1 29",28,"disamb","fp","disamb fp",6,0,290,290,0.5,-0.5,290
"676",1352,-0.5,"L1 29",32,"disamb","fp","disamb fp",6,0,272,272,0.5,-0.5,272
"677",1354,-0.5,"L1 29",26,"disamb","fp","disamb fp",8,0,400,400,0.5,0.5,400
"678",1356,-0.5,"L1 29",33,"disamb","fp","disamb fp",7,0,208,208,-0.5,0.5,208
"679",1358,-0.5,"L1 29",30,"disamb","fp","disamb fp",8,0,240,240,0.5,0.5,240
"680",1360,-0.5,"L1 29",44,"disamb","fp","disamb fp",6,0,440,440,0.5,-0.5,440
"681",1362,-0.5,"L1 29",43,"disamb","fp","disamb fp",5,0,536,536,-0.5,-0.5,536
"682",1364,-0.5,"L1 29",37,"disamb","fp","disamb fp",7,0,356,356,-0.5,0.5,356
"683",1366,-0.5,"L1 29",25,"disamb","fp","disamb fp",7,0,250,250,-0.5,0.5,250
"684",1368,-0.5,"L1 29",45,"disamb","fp","disamb fp",7,0,308,308,-0.5,0.5,308
"685",1370,-0.5,"L1 29",29,"disamb","fp","disamb fp",7,0,580,580,-0.5,0.5,580
"686",1372,-0.5,"L1 29",31,"disamb","fp","disamb fp",5,0,202,202,-0.5,-0.5,202
"687",1374,-0.5,"L1 29",36,"disamb","fp","disamb fp",6,0,248,248,0.5,-0.5,248
"688",1376,-0.5,"L1 29",38,"disamb","fp","disamb fp",8,0,228,228,0.5,0.5,228
"689",1378,-0.5,"L1 29",46,"disamb","fp","disamb fp",8,0,296,296,0.5,0.5,296
"690",1380,-0.5,"L1 29",39,"disamb","fp","disamb fp",5,0,236,236,-0.5,-0.5,236
"691",1382,-0.5,"L1 29",35,"disamb","fp","disamb fp",5,0,416,416,-0.5,-0.5,416
"692",1384,-0.5,"L1 29",41,"disamb","fp","disamb fp",7,0,1132,1132,-0.5,0.5,1132
"693",1386,-0.5,"L1 29",48,"disamb","fp","disamb fp",6,1,0,NA,0.5,-0.5,NA
"694",1388,-0.5,"L1 29",27,"disamb","fp","disamb fp",5,0,316,316,-0.5,-0.5,316
"695",1390,-0.5,"L1 29",42,"disamb","fp","disamb fp",8,0,662,662,0.5,0.5,662
"696",1392,-0.5,"L1 29",47,"disamb","fp","disamb fp",5,0,606,606,-0.5,-0.5,606
"697",1394,-0.5,"L1 30",25,"disamb","fp","disamb fp",8,0,144,144,0.5,0.5,144
"698",1396,-0.5,"L1 30",40,"disamb","fp","disamb fp",7,0,252,252,-0.5,0.5,252
"699",1398,-0.5,"L1 30",48,"disamb","fp","disamb fp",7,0,138,138,-0.5,0.5,138
"700",1400,-0.5,"L1 30",28,"disamb","fp","disamb fp",7,0,370,370,-0.5,0.5,370
"701",1402,-0.5,"L1 30",30,"disamb","fp","disamb fp",5,0,158,158,-0.5,-0.5,158
"702",1404,-0.5,"L1 30",41,"disamb","fp","disamb fp",8,0,142,142,0.5,0.5,142
"703",1406,-0.5,"L1 30",31,"disamb","fp","disamb fp",6,1,0,NA,0.5,-0.5,NA
"704",1408,-0.5,"L1 30",46,"disamb","fp","disamb fp",5,1,0,NA,-0.5,-0.5,NA
"705",1410,-0.5,"L1 30",27,"disamb","fp","disamb fp",6,0,302,302,0.5,-0.5,302
"706",1412,-0.5,"L1 30",43,"disamb","fp","disamb fp",6,0,140,140,0.5,-0.5,140
"707",1414,-0.5,"L1 30",37,"disamb","fp","disamb fp",8,0,116,116,0.5,0.5,116
"708",1416,-0.5,"L1 30",36,"disamb","fp","disamb fp",7,0,380,380,-0.5,0.5,380
"709",1418,-0.5,"L1 30",42,"disamb","fp","disamb fp",5,0,236,236,-0.5,-0.5,236
"710",1420,-0.5,"L1 30",47,"disamb","fp","disamb fp",6,0,422,422,0.5,-0.5,422
"711",1422,-0.5,"L1 30",35,"disamb","fp","disamb fp",6,0,148,148,0.5,-0.5,148
"712",1424,-0.5,"L1 30",34,"disamb","fp","disamb fp",5,0,152,152,-0.5,-0.5,152
"713",1426,-0.5,"L1 30",44,"disamb","fp","disamb fp",7,0,312,312,-0.5,0.5,312
"714",1428,-0.5,"L1 30",38,"disamb","fp","disamb fp",5,0,162,162,-0.5,-0.5,162
"715",1430,-0.5,"L1 30",45,"disamb","fp","disamb fp",8,0,158,158,0.5,0.5,158
"716",1432,-0.5,"L1 30",32,"disamb","fp","disamb fp",7,0,568,568,-0.5,0.5,568
"717",1434,-0.5,"L1 30",29,"disamb","fp","disamb fp",8,0,154,154,0.5,0.5,154
"718",1436,-0.5,"L1 30",26,"disamb","fp","disamb fp",5,0,392,392,-0.5,-0.5,392
"719",1438,-0.5,"L1 30",33,"disamb","fp","disamb fp",8,0,128,128,0.5,0.5,128
"720",1440,-0.5,"L1 30",39,"disamb","fp","disamb fp",6,0,200,200,0.5,-0.5,200
"721",1441,-0.5,"L1 31",32,"disamb","fp","disamb fp",8,0,186,186,0.5,0.5,186
"722",1443,-0.5,"L1 31",40,"disamb","fp","disamb fp",8,1,0,NA,0.5,0.5,NA
"723",1445,-0.5,"L1 31",47,"disamb","fp","disamb fp",7,0,186,186,-0.5,0.5,186
"724",1447,-0.5,"L1 31",42,"disamb","fp","disamb fp",6,0,984,984,0.5,-0.5,NA
"725",1449,-0.5,"L1 31",29,"disamb","fp","disamb fp",5,1,0,NA,-0.5,-0.5,NA
"726",1451,-0.5,"L1 31",38,"disamb","fp","disamb fp",6,0,180,180,0.5,-0.5,180
"727",1453,-0.5,"L1 31",41,"disamb","fp","disamb fp",5,0,186,186,-0.5,-0.5,186
"728",1455,-0.5,"L1 31",37,"disamb","fp","disamb fp",5,0,290,290,-0.5,-0.5,290
"729",1457,-0.5,"L1 31",44,"disamb","fp","disamb fp",8,0,270,270,0.5,0.5,270
"730",1459,-0.5,"L1 31",35,"disamb","fp","disamb fp",7,0,182,182,-0.5,0.5,182
"731",1461,-0.5,"L1 31",30,"disamb","fp","disamb fp",6,1,0,NA,0.5,-0.5,NA
"732",1463,-0.5,"L1 31",33,"disamb","fp","disamb fp",5,0,172,172,-0.5,-0.5,172
"733",1465,-0.5,"L1 31",45,"disamb","fp","disamb fp",5,0,224,224,-0.5,-0.5,224
"734",1467,-0.5,"L1 31",26,"disamb","fp","disamb fp",6,0,220,220,0.5,-0.5,220
"735",1469,-0.5,"L1 31",25,"disamb","fp","disamb fp",5,0,214,214,-0.5,-0.5,214
"736",1471,-0.5,"L1 31",28,"disamb","fp","disamb fp",8,0,398,398,0.5,0.5,398
"737",1473,-0.5,"L1 31",46,"disamb","fp","disamb fp",6,1,0,NA,0.5,-0.5,NA
"738",1475,-0.5,"L1 31",31,"disamb","fp","disamb fp",7,0,216,216,-0.5,0.5,216
"739",1477,-0.5,"L1 31",36,"disamb","fp","disamb fp",8,0,184,184,0.5,0.5,184
"740",1479,-0.5,"L1 31",27,"disamb","fp","disamb fp",7,0,172,172,-0.5,0.5,172
"741",1481,-0.5,"L1 31",48,"disamb","fp","disamb fp",8,0,176,176,0.5,0.5,176
"742",1483,-0.5,"L1 31",43,"disamb","fp","disamb fp",7,0,274,274,-0.5,0.5,274
"743",1485,-0.5,"L1 31",34,"disamb","fp","disamb fp",6,0,182,182,0.5,-0.5,182
"744",1487,-0.5,"L1 31",39,"disamb","fp","disamb fp",7,0,218,218,-0.5,0.5,218
"745",1490,-0.5,"L1 32",47,"disamb","fp","disamb fp",8,1,0,NA,0.5,0.5,NA
"746",1492,-0.5,"L1 32",35,"disamb","fp","disamb fp",8,1,0,NA,0.5,0.5,NA
"747",1494,-0.5,"L1 32",31,"disamb","fp","disamb fp",8,0,158,158,0.5,0.5,158
"748",1496,-0.5,"L1 32",48,"disamb","fp","disamb fp",5,1,0,NA,-0.5,-0.5,NA
"749",1498,-0.5,"L1 32",26,"disamb","fp","disamb fp",7,1,0,NA,-0.5,0.5,NA
"750",1500,-0.5,"L1 32",33,"disamb","fp","disamb fp",6,0,184,184,0.5,-0.5,184
"751",1502,-0.5,"L1 32",43,"disamb","fp","disamb fp",8,1,0,NA,0.5,0.5,NA
"752",1504,-0.5,"L1 32",30,"disamb","fp","disamb fp",7,1,0,NA,-0.5,0.5,NA
"753",1506,-0.5,"L1 32",36,"disamb","fp","disamb fp",5,1,0,NA,-0.5,-0.5,NA
"754",1508,-0.5,"L1 32",44,"disamb","fp","disamb fp",5,0,330,330,-0.5,-0.5,330
"755",1510,-0.5,"L1 32",34,"disamb","fp","disamb fp",7,0,164,164,-0.5,0.5,164
"756",1512,-0.5,"L1 32",42,"disamb","fp","disamb fp",7,0,268,268,-0.5,0.5,268
"757",1514,-0.5,"L1 32",37,"disamb","fp","disamb fp",6,1,0,NA,0.5,-0.5,NA
"758",1516,-0.5,"L1 32",29,"disamb","fp","disamb fp",6,1,0,NA,0.5,-0.5,NA
"759",1518,-0.5,"L1 32",41,"disamb","fp","disamb fp",6,0,112,112,0.5,-0.5,112
"760",1520,-0.5,"L1 32",32,"disamb","fp","disamb fp",5,1,0,NA,-0.5,-0.5,NA
"761",1522,-0.5,"L1 32",27,"disamb","fp","disamb fp",8,0,166,166,0.5,0.5,166
"762",1524,-0.5,"L1 32",46,"disamb","fp","disamb fp",7,0,136,136,-0.5,0.5,136
"763",1526,-0.5,"L1 32",38,"disamb","fp","disamb fp",7,1,0,NA,-0.5,0.5,NA
"764",1528,-0.5,"L1 32",28,"disamb","fp","disamb fp",5,0,140,140,-0.5,-0.5,140
"765",1530,-0.5,"L1 32",25,"disamb","fp","disamb fp",6,1,0,NA,0.5,-0.5,NA
"766",1532,-0.5,"L1 32",45,"disamb","fp","disamb fp",6,1,0,NA,0.5,-0.5,NA
"767",1534,-0.5,"L1 32",39,"disamb","fp","disamb fp",8,0,194,194,0.5,0.5,194
"768",1536,-0.5,"L1 32",40,"disamb","fp","disamb fp",5,1,0,NA,-0.5,-0.5,NA
"769",1538,-0.5,"L1 33",42,"disamb","fp","disamb fp",8,0,430,430,0.5,0.5,430
"770",1540,-0.5,"L1 33",25,"disamb","fp","disamb fp",7,0,324,324,-0.5,0.5,324
"771",1542,-0.5,"L1 33",37,"disamb","fp","disamb fp",7,0,810,810,-0.5,0.5,810
"772",1544,-0.5,"L1 33",41,"disamb","fp","disamb fp",7,0,510,510,-0.5,0.5,510
"773",1546,-0.5,"L1 33",40,"disamb","fp","disamb fp",6,0,258,258,0.5,-0.5,258
"774",1548,-0.5,"L1 33",31,"disamb","fp","disamb fp",5,0,464,464,-0.5,-0.5,464
"775",1550,-0.5,"L1 33",30,"disamb","fp","disamb fp",8,0,176,176,0.5,0.5,176
"776",1552,-0.5,"L1 33",35,"disamb","fp","disamb fp",5,0,386,386,-0.5,-0.5,386
"777",1554,-0.5,"L1 33",27,"disamb","fp","disamb fp",5,0,504,504,-0.5,-0.5,504
"778",1556,-0.5,"L1 33",39,"disamb","fp","disamb fp",5,0,272,272,-0.5,-0.5,272
"779",1558,-0.5,"L1 33",47,"disamb","fp","disamb fp",5,0,268,268,-0.5,-0.5,268
"780",1560,-0.5,"L1 33",43,"disamb","fp","disamb fp",5,0,342,342,-0.5,-0.5,342
"781",1562,-0.5,"L1 33",28,"disamb","fp","disamb fp",6,0,228,228,0.5,-0.5,228
"782",1564,-0.5,"L1 33",46,"disamb","fp","disamb fp",8,0,308,308,0.5,0.5,308
"783",1566,-0.5,"L1 33",38,"disamb","fp","disamb fp",8,0,216,216,0.5,0.5,216
"784",1568,-0.5,"L1 33",44,"disamb","fp","disamb fp",6,0,576,576,0.5,-0.5,576
"785",1570,-0.5,"L1 33",33,"disamb","fp","disamb fp",7,0,156,156,-0.5,0.5,156
"786",1572,-0.5,"L1 33",48,"disamb","fp","disamb fp",6,1,0,NA,0.5,-0.5,NA
"787",1574,-0.5,"L1 33",34,"disamb","fp","disamb fp",8,0,234,234,0.5,0.5,234
"788",1576,-0.5,"L1 33",36,"disamb","fp","disamb fp",6,0,342,342,0.5,-0.5,342
"789",1578,-0.5,"L1 33",45,"disamb","fp","disamb fp",7,0,262,262,-0.5,0.5,262
"790",1580,-0.5,"L1 33",32,"disamb","fp","disamb fp",6,0,362,362,0.5,-0.5,362
"791",1582,-0.5,"L1 33",26,"disamb","fp","disamb fp",8,0,250,250,0.5,0.5,250
"792",1584,-0.5,"L1 33",29,"disamb","fp","disamb fp",7,0,378,378,-0.5,0.5,378
"793",1585,-0.5,"L1 34",40,"disamb","fp","disamb fp",7,0,773,773,-0.5,0.5,773
"794",1587,-0.5,"L1 34",29,"disamb","fp","disamb fp",8,0,479,479,0.5,0.5,479
"795",1589,-0.5,"L1 34",45,"disamb","fp","disamb fp",8,0,542,542,0.5,0.5,542
"796",1591,-0.5,"L1 34",32,"disamb","fp","disamb fp",7,0,437,437,-0.5,0.5,437
"797",1593,-0.5,"L1 34",28,"disamb","fp","disamb fp",7,0,1175,1175,-0.5,0.5,1175
"798",1595,-0.5,"L1 34",44,"disamb","fp","disamb fp",7,0,507,507,-0.5,0.5,507
"799",1597,-0.5,"L1 34",39,"disamb","fp","disamb fp",6,0,1181,1181,0.5,-0.5,1181
"800",1599,-0.5,"L1 34",43,"disamb","fp","disamb fp",6,0,378,378,0.5,-0.5,378
"801",1601,-0.5,"L1 34",25,"disamb","fp","disamb fp",8,0,156,156,0.5,0.5,156
"802",1603,-0.5,"L1 34",31,"disamb","fp","disamb fp",6,0,475,475,0.5,-0.5,475
"803",1605,-0.5,"L1 34",26,"disamb","fp","disamb fp",5,0,376,376,-0.5,-0.5,376
"804",1607,-0.5,"L1 34",30,"disamb","fp","disamb fp",5,0,361,361,-0.5,-0.5,361
"805",1609,-0.5,"L1 34",48,"disamb","fp","disamb fp",7,0,454,454,-0.5,0.5,454
"806",1611,-0.5,"L1 34",41,"disamb","fp","disamb fp",8,0,1708,1708,0.5,0.5,1708
