"","X","group","subject","item","region","measure","sort","condition","skips","rawdata","nozero","ambiguity","continuation","trimmed_nozero"
"1869",49707,0.5,"L2 38",40,"disamb","tt","disamb tt",6,0,391,391,0.5,-0.5,391
"1870",49709,0.5,"L2 38",46,"disamb","tt","disamb tt",8,0,1147,1147,0.5,0.5,1147
"1871",49711,0.5,"L2 38",33,"disamb","tt","disamb tt",7,0,385,385,-0.5,0.5,385
"1872",49713,0.5,"L2 38",27,"disamb","tt","disamb tt",5,0,1112,1112,-0.5,-0.5,1112
"1873",49716,0.5,"L2 39",41,"disamb","tt","disamb tt",8,0,903,903,0.5,0.5,903
"1874",49718,0.5,"L2 39",33,"disamb","tt","disamb tt",8,0,1279,1279,0.5,0.5,1279
"1875",49720,0.5,"L2 39",25,"disamb","tt","disamb tt",8,0,638,638,0.5,0.5,638
"1876",49722,0.5,"L2 39",37,"disamb","tt","disamb tt",8,0,1057,1057,0.5,0.5,1057
"1877",49724,0.5,"L2 39",27,"disamb","tt","disamb tt",6,0,1317,1317,0.5,-0.5,1317
"1878",49726,0.5,"L2 39",31,"disamb","tt","disamb tt",6,0,587,587,0.5,-0.5,587
"1879",49728,0.5,"L2 39",30,"disamb","tt","disamb tt",5,0,850,850,-0.5,-0.5,850
"1880",49730,0.5,"L2 39",42,"disamb","tt","disamb tt",5,0,1062,1062,-0.5,-0.5,1062
"1881",49732,0.5,"L2 39",40,"disamb","tt","disamb tt",7,0,569,569,-0.5,0.5,569
"1882",49734,0.5,"L2 39",39,"disamb","tt","disamb tt",6,0,527,527,0.5,-0.5,527
"1883",49736,0.5,"L2 39",26,"disamb","tt","disamb tt",5,0,590,590,-0.5,-0.5,590
"1884",49738,0.5,"L2 39",43,"disamb","tt","disamb tt",6,0,355,355,0.5,-0.5,355
"1885",49740,0.5,"L2 39",48,"disamb","tt","disamb tt",7,0,619,619,-0.5,0.5,619
"1886",49742,0.5,"L2 39",44,"disamb","tt","disamb tt",7,0,568,568,-0.5,0.5,568
"1887",49744,0.5,"L2 39",45,"disamb","tt","disamb tt",8,0,1013,1013,0.5,0.5,1013
"1888",49746,0.5,"L2 39",46,"disamb","tt","disamb tt",5,0,735,735,-0.5,-0.5,735
"1889",49748,0.5,"L2 39",29,"disamb","tt","disamb tt",8,0,574,574,0.5,0.5,574
"1890",49750,0.5,"L2 39",36,"disamb","tt","disamb tt",7,0,335,335,-0.5,0.5,335
"1891",49752,0.5,"L2 39",34,"disamb","tt","disamb tt",5,0,829,829,-0.5,-0.5,829
"1892",49754,0.5,"L2 39",28,"disamb","tt","disamb tt",7,0,858,858,-0.5,0.5,858
"1893",49756,0.5,"L2 39",35,"disamb","tt","disamb tt",6,0,392,392,0.5,-0.5,392
"1894",49758,0.5,"L2 39",38,"disamb","tt","disamb tt",5,0,978,978,-0.5,-0.5,978
"1895",49760,0.5,"L2 39",32,"disamb","tt","disamb tt",7,0,1204,1204,-0.5,0.5,1204
"1896",49762,0.5,"L2 39",47,"disamb","tt","disamb tt",6,0,716,716,0.5,-0.5,716
"1897",49763,0.5,"L2 40",41,"disamb","tt","disamb tt",5,0,491,491,-0.5,-0.5,491
"1898",49765,0.5,"L2 40",42,"disamb","tt","disamb tt",6,0,550,550,0.5,-0.5,550
"1899",49767,0.5,"L2 40",34,"disamb","tt","disamb tt",6,0,375,375,0.5,-0.5,375
"1900",49769,0.5,"L2 40",43,"disamb","tt","disamb tt",7,0,1040,1040,-0.5,0.5,1040
"1901",49771,0.5,"L2 40",30,"disamb","tt","disamb tt",6,0,1032,1032,0.5,-0.5,1032
"1902",49773,0.5,"L2 40",29,"disamb","tt","disamb tt",5,1,0,NA,-0.5,-0.5,NA
"1903",49775,0.5,"L2 40",37,"disamb","tt","disamb tt",5,0,1234,1234,-0.5,-0.5,1234
"1904",49777,0.5,"L2 40",28,"disamb","tt","disamb tt",8,0,859,859,0.5,0.5,859
"1905",49779,0.5,"L2 40",32,"disamb","tt","disamb tt",8,0,1048,1048,0.5,0.5,1048
"1906",49781,0.5,"L2 40",40,"disamb","tt","disamb tt",8,0,616,616,0.5,0.5,616
"1907",49783,0.5,"L2 40",27,"disamb","tt","disamb tt",7,0,310,310,-0.5,0.5,310
"1908",49785,0.5,"L2 40",35,"disamb","tt","disamb tt",7,0,1165,1165,-0.5,0.5,1165
"1909",49787,0.5,"L2 40",31,"disamb","tt","disamb tt",7,0,226,226,-0.5,0.5,226
"1910",49789,0.5,"L2 40",33,"disamb","tt","disamb tt",5,0,409,409,-0.5,-0.5,409
"1911",49791,0.5,"L2 40",46,"disamb","tt","disamb tt",6,0,297,297,0.5,-0.5,297
"1912",49793,0.5,"L2 40",47,"disamb","tt","disamb tt",7,0,607,607,-0.5,0.5,607
"1913",49795,0.5,"L2 40",38,"disamb","tt","disamb tt",6,0,380,380,0.5,-0.5,380
"1914",49797,0.5,"L2 40",39,"disamb","tt","disamb tt",7,0,1184,1184,-0.5,0.5,1184
"1915",49799,0.5,"L2 40",25,"disamb","tt","disamb tt",5,0,637,637,-0.5,-0.5,637
"1916",49801,0.5,"L2 40",48,"disamb","tt","disamb tt",8,0,274,274,0.5,0.5,274
"1917",49803,0.5,"L2 40",45,"disamb","tt","disamb tt",5,0,306,306,-0.5,-0.5,306
"1918",49805,0.5,"L2 40",26,"disamb","tt","disamb tt",6,0,518,518,0.5,-0.5,518
"1919",49807,0.5,"L2 40",36,"disamb","tt","disamb tt",8,0,654,654,0.5,0.5,654
"1920",49809,0.5,"L2 40",44,"disamb","tt","disamb tt",8,0,297,297,0.5,0.5,297
